freq,age,geo,time,value,previous_value
USU,Y50-74,IT,2016,4.2,4.1
USU,Y50-74,IT,2017,4.1,4.2
USU,Y50-74,IT,2018,4.2,4.1
USU,Y50-74,IT,2019,4.0,4.2
USU,Y50-74,IT,2020,13.2,4.0
USU,Y50-74,LT,2005,2.3,0.0
USU,Y50-74,LT,2006,3.0,2.3
USU,Y50-74,LT,2007,3.9,3.0
USU,Y50-74,LT,2008,6.3,3.9
USU,Y50-74,LT,2009,4.8,6.3
USU,Y50-74,LT,2010,5.1,4.8
USU,Y50-74,LT,2011,4.7,5.1
USU,Y50-74,LT,2012,5.5,4.7
USU,Y50-74,LT,2013,5.9,5.5
USU,Y50-74,LT,2014,6.0,5.9
USU,Y50-74,LT,2015,4.2,6.0
USU,Y50-74,LT,2016,3.3,4.2
USU,Y50-74,LT,2017,3.3,3.3
USU,Y50-74,LT,2018,3.2,3.3
USU,Y50-74,LT,2019,3.0,3.2
USU,Y50-74,LT,2020,4.7,3.0
USU,Y50-74,LU,2005,11.7,0.0
USU,Y50-74,LU,2006,13.2,11.7
USU,Y50-74,LU,2007,14.9,13.2
USU,Y50-74,LU,2008,11.8,14.9
USU,Y50-74,LU,2009,15.4,11.8
USU,Y50-74,LU,2010,17.1,15.4
USU,Y50-74,LU,2011,15.9,17.1
USU,Y50-74,LU,2012,15.1,15.9
USU,Y50-74,LU,2013,16.6,15.1
USU,Y50-74,LU,2014,19.4,16.6
USU,Y50-74,LU,2015,14.7,19.4
USU,Y50-74,LU,2016,14.0,14.7
USU,Y50-74,LU,2017,13.9,14.0
USU,Y50-74,LU,2018,12.9,13.9
USU,Y50-74,LU,2019,13.0,12.9
USU,Y50-74,LU,2020,22.0,13.0
USU,Y50-74,LV,2005,4.9,0.0
USU,Y50-74,LV,2006,6.5,4.9
USU,Y50-74,LV,2007,6.1,6.5
USU,Y50-74,LV,2008,3.5,6.1
USU,Y50-74,LV,2009,3.8,3.5
USU,Y50-74,LV,2010,4.4,3.8
USU,Y50-74,LV,2011,3.0,4.4
USU,Y50-74,LV,2012,3.0,3.0
USU,Y50-74,LV,2013,3.3,3.0
USU,Y50-74,LV,2014,3.6,3.3
USU,Y50-74,LV,2015,3.1,3.6
USU,Y50-74,LV,2016,3.7,3.1
USU,Y50-74,LV,2017,2.8,3.7
USU,Y50-74,LV,2018,4.4,2.8
USU,Y50-74,LV,2019,3.3,4.4
USU,Y50-74,LV,2020,5.4,3.3
USU,Y50-74,ME,2011,5.7,0.0
USU,Y50-74,ME,2012,7.6,5.7
USU,Y50-74,ME,2013,6.5,7.6
USU,Y50-74,ME,2014,8.8,6.5
USU,Y50-74,ME,2015,11.4,8.8
USU,Y50-74,ME,2016,11.4,11.4
USU,Y50-74,ME,2017,12.8,11.4
USU,Y50-74,ME,2018,10.9,12.8
USU,Y50-74,ME,2019,10.6,10.9
USU,Y50-74,ME,2020,11.9,10.6
USU,Y50-74,MK,2006,0.4,0.0
USU,Y50-74,MK,2007,11.0,0.4
USU,Y50-74,MK,2008,6.7,11.0
USU,Y50-74,MK,2017,1.8,0.0
USU,Y50-74,MK,2018,1.9,1.8
USU,Y50-74,MK,2019,1.6,1.9
USU,Y50-74,MK,2020,2.4,1.6
USU,Y50-74,MT,2005,5.6,0.0
USU,Y50-74,MT,2006,4.7,5.6
USU,Y50-74,MT,2007,4.3,4.7
USU,Y50-74,MT,2008,5.0,4.3
USU,Y50-74,MT,2009,5.9,5.0
USU,Y50-74,MT,2010,1.8,5.9
USU,Y50-74,MT,2011,1.5,1.8
USU,Y50-74,MT,2012,1.6,1.5
USU,Y50-74,MT,2013,2.2,1.6
USU,Y50-74,MT,2014,2.8,2.2
USU,Y50-74,MT,2015,2.6,2.8
USU,Y50-74,MT,2016,3.2,2.6
USU,Y50-74,MT,2017,5.3,3.2
USU,Y50-74,MT,2018,6.7,5.3
USU,Y50-74,MT,2019,7.8,6.7
USU,Y50-74,MT,2020,16.0,7.8
USU,Y50-74,NL,2005,12.6,0.0
USU,Y50-74,NL,2006,12.1,12.6
USU,Y50-74,NL,2007,11.9,12.1
USU,Y50-74,NL,2008,14.5,11.9
USU,Y50-74,NL,2009,13.6,14.5
USU,Y50-74,NL,2010,13.9,13.6
USU,Y50-74,NL,2011,14.0,13.9
USU,Y50-74,NL,2012,14.1,14.0
USU,Y50-74,NL,2013,16.2,14.1
USU,Y50-74,NL,2014,17.2,16.2
USU,Y50-74,NL,2015,17.0,17.2
USU,Y50-74,NL,2016,16.9,17.0
USU,Y50-74,NL,2017,17.9,16.9
USU,Y50-74,NL,2018,18.0,17.9
USU,Y50-74,NL,2019,17.9,18.0
USU,Y50-74,NL,2020,21.1,17.9
USU,Y50-74,NO,2006,3.8,0.0
USU,Y50-74,NO,2007,4.0,3.8
USU,Y50-74,NO,2008,4.8,4.0
USU,Y50-74,NO,2009,5.9,4.8
USU,Y50-74,NO,2010,5.2,5.9
USU,Y50-74,NO,2011,4.6,5.2
USU,Y50-74,NO,2012,6.2,4.6
USU,Y50-74,NO,2013,6.1,6.2
USU,Y50-74,NO,2014,5.1,6.1
USU,Y50-74,NO,2015,5.2,5.1
USU,Y50-74,NO,2016,5.7,5.2
USU,Y50-74,NO,2017,5.8,5.7
USU,Y50-74,NO,2018,6.3,5.8
USU,Y50-74,NO,2019,6.0,6.3
USU,Y50-74,NO,2020,5.7,6.0
USU,Y50-74,PL,2005,4.3,0.0
USU,Y50-74,PL,2006,4.1,4.3
USU,Y50-74,PL,2007,3.8,4.1
USU,Y50-74,PL,2008,5.2,3.8
USU,Y50-74,PL,2009,5.8,5.2
USU,Y50-74,PL,2010,6.2,5.8
USU,Y50-74,PL,2011,6.1,6.2
USU,Y50-74,PL,2012,6.0,6.1
USU,Y50-74,PL,2013,5.2,6.0
USU,Y50-74,PL,2014,5.8,5.2
USU,Y50-74,PL,2015,7.1,5.8
USU,Y50-74,PL,2016,7.0,7.1
USU,Y50-74,PL,2017,6.1,7.0
USU,Y50-74,PL,2018,5.7,6.1
USU,Y50-74,PL,2019,5.7,5.7
USU,Y50-74,PL,2020,8.9,5.7
USU,Y50-74,PT,2005,3.0,0.0
USU,Y50-74,PT,2006,2.8,3.0
USU,Y50-74,PT,2007,2.9,2.8
USU,Y50-74,PT,2008,2.1,2.9
USU,Y50-74,PT,2009,2.2,2.1
USU,Y50-74,PT,2010,2.1,2.2
USU,Y50-74,PT,2011,7.9,2.1
USU,Y50-74,PT,2012,8.2,7.9
USU,Y50-74,PT,2013,8.4,8.2
USU,Y50-74,PT,2014,8.1,8.4
USU,Y50-74,PT,2015,7.8,8.1
USU,Y50-74,PT,2016,8.1,7.8
USU,Y50-74,PT,2017,7.7,8.1
USU,Y50-74,PT,2018,7.8,7.7
USU,Y50-74,PT,2019,8.2,7.8
USU,Y50-74,PT,2020,13.7,8.2
USU,Y50-74,RO,2005,0.8,0.0
USU,Y50-74,RO,2006,0.6,0.8
USU,Y50-74,RO,2007,0.4,0.6
USU,Y50-74,RO,2008,0.4,0.4
USU,Y50-74,RO,2009,0.3,0.4
USU,Y50-74,RO,2011,0.5,0.0
USU,Y50-74,RO,2012,0.4,0.5
USU,Y50-74,RO,2013,0.4,0.4
USU,Y50-74,RO,2014,0.4,0.4
USU,Y50-74,RO,2015,0.5,0.4
USU,Y50-74,RO,2016,0.4,0.5
USU,Y50-74,RO,2017,0.3,0.4
USU,Y50-74,RO,2018,0.5,0.3
USU,Y50-74,RO,2019,0.9,0.5
USU,Y50-74,RO,2020,1.8,0.9
USU,Y50-74,RS,2010,8.7,0.0
USU,Y50-74,RS,2011,9.0,8.7
USU,Y50-74,RS,2012,9.6,9.0
USU,Y50-74,RS,2013,9.1,9.6
USU,Y50-74,RS,2014,7.9,9.1
USU,Y50-74,RS,2015,5.9,7.9
USU,Y50-74,RS,2016,4.8,5.9
USU,Y50-74,RS,2017,4.1,4.8
USU,Y50-74,RS,2018,4.8,4.1
USU,Y50-74,RS,2019,7.4,4.8
USU,Y50-74,RS,2020,8.3,7.4
USU,Y50-74,SE,2005,5.5,0.0
USU,Y50-74,SE,2006,5.4,5.5
USU,Y50-74,SE,2007,5.4,5.4
USU,Y50-74,SE,2008,6.5,5.4
USU,Y50-74,SE,2009,7.0,6.5
USU,Y50-74,SE,2010,7.4,7.0
USU,Y50-74,SE,2011,7.2,7.4
USU,Y50-74,SE,2012,7.6,7.2
USU,Y50-74,SE,2013,8.1,7.6
USU,Y50-74,SE,2014,8.2,8.1
USU,Y50-74,SE,2015,8.4,8.2
USU,Y50-74,SE,2016,8.3,8.4
USU,Y50-74,SE,2017,8.2,8.3
USU,Y50-74,SE,2018,8.5,8.2
USU,Y50-74,SE,2019,8.9,8.5
USU,Y50-74,SI,2005,7.3,0.0
USU,Y50-74,SI,2006,5.9,7.3
USU,Y50-74,SI,2007,5.5,5.9
USU,Y50-74,SI,2008,5.6,5.5
USU,Y50-74,SI,2009,6.8,5.6
USU,Y50-74,SI,2010,9.1,6.8
USU,Y50-74,SI,2011,8.8,9.1
USU,Y50-74,SI,2012,9.1,8.8
USU,Y50-74,SI,2013,10.0,9.1
USU,Y50-74,SI,2014,10.2,10.0
USU,Y50-74,SI,2015,10.7,10.2
USU,Y50-74,SI,2016,9.7,10.7
USU,Y50-74,SI,2017,8.5,9.7
USU,Y50-74,SI,2018,8.2,8.5
USU,Y50-74,SI,2019,8.2,8.2
USU,Y50-74,SI,2020,8.9,8.2
USU,Y50-74,SK,2005,6.0,0.0
USU,Y50-74,SK,2006,5.8,6.0
USU,Y50-74,SK,2007,6.1,5.8
USU,Y50-74,SK,2008,5.3,6.1
USU,Y50-74,SK,2009,4.4,5.3
USU,Y50-74,SK,2010,3.8,4.4
USU,Y50-74,SK,2011,4.8,3.8
USU,Y50-74,SK,2012,3.9,4.8
USU,Y50-74,SK,2013,4.0,3.9
USU,Y50-74,SK,2014,4.4,4.0
USU,Y50-74,SK,2015,3.9,4.4
USU,Y50-74,SK,2016,3.8,3.9
USU,Y50-74,SK,2017,4.3,3.8
USU,Y50-74,SK,2018,3.8,4.3
USU,Y50-74,SK,2019,4.0,3.8
USU,Y50-74,SK,2020,5.8,4.0
USU,Y50-74,TR,2006,3.9,0.0
USU,Y50-74,TR,2007,4.0,3.9
USU,Y50-74,TR,2008,3.9,4.0
USU,Y50-74,TR,2009,3.3,3.9
USU,Y50-74,TR,2010,3.4,3.3
USU,Y50-74,TR,2011,2.4,3.4
USU,Y50-74,TR,2012,1.5,2.4
USU,Y50-74,TR,2013,1.8,1.5
USU,Y50-74,TR,2014,2.5,1.8
USU,Y50-74,TR,2015,2.6,2.5
USU,Y50-74,TR,2016,2.5,2.6
USU,Y50-74,TR,2017,2.8,2.5
USU,Y50-74,TR,2018,3.2,2.8
USU,Y50-74,TR,2019,3.3,3.2
USU,Y50-74,TR,2020,4.1,3.3
USU,Y50-74,UK,2005,4.8,0.0
USU,Y50-74,UK,2006,4.8,4.8
USU,Y50-74,UK,2007,4.8,4.8
USU,Y50-74,UK,2008,4.9,4.8
USU,Y50-74,UK,2009,5.0,4.9
USU,Y50-74,UK,2010,5.3,5.0
USU,Y50-74,UK,2011,6.2,5.3
USU,Y50-74,UK,2012,6.1,6.2
USU,Y50-74,UK,2013,5.8,6.1
USU,Y50-74,UK,2014,6.5,5.8
USU,Y50-74,UK,2015,6.5,6.5
USU,Y50-74,UK,2016,7.2,6.5
USU,Y50-74,UK,2017,6.9,7.2
USU,Y50-74,UK,2018,7.3,6.9
USU,Y50-74,UK,2019,7.9,7.3
