,sex,unit,geo,TIME_PERIOD,OBS_VALUE
7775,T,THS,EA19,2015-Q4,6660.1
7776,T,THS,EA19,2016-Q1,5653.3
7777,T,THS,EA19,2016-Q2,6336.9
7778,T,THS,EA19,2016-Q3,7116.6
7779,T,THS,EA19,2016-Q4,6733.1
7780,T,THS,EA19,2017-Q1,5657.1
7781,T,THS,EA19,2017-Q2,6609.4
7782,T,THS,EA19,2017-Q3,7570.7
7783,T,THS,EA19,2017-Q4,7288.9
7784,T,THS,EA19,2018-Q1,5962.1
7785,T,THS,EA19,2018-Q2,6694.9
7786,T,THS,EA19,2018-Q3,7426.0
7787,T,THS,EA19,2018-Q4,7475.0
7788,T,THS,EA19,2019-Q1,6031.4
7789,T,THS,EA19,2019-Q2,6555.6
7790,T,THS,EA19,2019-Q3,7253.6
7791,T,THS,EA19,2019-Q4,7476.7
7792,T,THS,EA19,2020-Q1,5996.8
7793,T,THS,EA19,2020-Q2,4179.3
7794,T,THS,EA19,2020-Q3,6401.2
7795,T,THS,EA19,2020-Q4,6689.4
7796,T,THS,EA19,2021-Q1,5726.6
7797,T,THS,EA19,2021-Q2,6677.8
7998,F,PC_EMP,EE,2009-Q1,4.7
7999,F,PC_EMP,EE,2009-Q2,3.8
8000,F,PC_EMP,EE,2009-Q3,3.5
8001,F,PC_EMP,EE,2009-Q4,4.2
8002,F,PC_EMP,EE,2010-Q1,3.0
8003,F,PC_EMP,EE,2010-Q2,4.3
8004,F,PC_EMP,EE,2010-Q3,5.4
8005,F,PC_EMP,EE,2010-Q4,5.9
8006,F,PC_EMP,EE,2011-Q1,4.9
8007,F,PC_EMP,EE,2011-Q2,5.0
8008,F,PC_EMP,EE,2011-Q3,6.2
8009,F,PC_EMP,EE,2011-Q4,6.1
8010,F,PC_EMP,EE,2012-Q1,4.4
8011,F,PC_EMP,EE,2012-Q2,5.3
8012,F,PC_EMP,EE,2012-Q3,5.1
8013,F,PC_EMP,EE,2012-Q4,7.2
8014,F,PC_EMP,EE,2013-Q1,3.8
8015,F,PC_EMP,EE,2013-Q2,4.6
8016,F,PC_EMP,EE,2013-Q3,4.5
8017,F,PC_EMP,EE,2013-Q4,6.1
8018,F,PC_EMP,EE,2014-Q1,4.0
8019,F,PC_EMP,EE,2014-Q2,5.2
8020,F,PC_EMP,EE,2014-Q3,4.5
8021,F,PC_EMP,EE,2014-Q4,5.1
8022,F,PC_EMP,EE,2015-Q1,4.4
8023,F,PC_EMP,EE,2015-Q2,4.1
8024,F,PC_EMP,EE,2015-Q3,4.4
8025,F,PC_EMP,EE,2015-Q4,5.7
8026,F,PC_EMP,EE,2016-Q1,4.8
8027,F,PC_EMP,EE,2016-Q2,5.5
8028,F,PC_EMP,EE,2016-Q3,7.0
8029,F,PC_EMP,EE,2016-Q4,5.4
8030,F,PC_EMP,EE,2017-Q1,5.7
8031,F,PC_EMP,EE,2017-Q2,4.6
8032,F,PC_EMP,EE,2017-Q3,5.9
8033,F,PC_EMP,EE,2017-Q4,6.4
8034,F,PC_EMP,EE,2018-Q1,4.7
8035,F,PC_EMP,EE,2018-Q2,5.9
8036,F,PC_EMP,EE,2018-Q3,6.7
8037,F,PC_EMP,EE,2018-Q4,7.4
8038,F,PC_EMP,EE,2019-Q1,4.3
8039,F,PC_EMP,EE,2019-Q2,5.5
8040,F,PC_EMP,EE,2019-Q3,5.8
8041,F,PC_EMP,EE,2019-Q4,5.8
8042,F,PC_EMP,EE,2020-Q1,4.1
8043,F,PC_EMP,EE,2020-Q2,4.0
8044,F,PC_EMP,EE,2020-Q3,5.6
8045,F,PC_EMP,EE,2020-Q4,5.9
8046,F,PC_EMP,EE,2021-Q1,3.6
8047,F,PC_EMP,EE,2021-Q2,4.4
8048,F,PC_EMP,EE,2021-Q3,5.7
8049,F,THS,EE,2009-Q1,14.7
8050,F,THS,EE,2009-Q2,11.4
8051,F,THS,EE,2009-Q3,10.5
8052,F,THS,EE,2009-Q4,12.6
8053,F,THS,EE,2010-Q1,8.8
8054,F,THS,EE,2010-Q2,12.6
8055,F,THS,EE,2010-Q3,15.5
8056,F,THS,EE,2010-Q4,17.2
8057,F,THS,EE,2011-Q1,14.3
8058,F,THS,EE,2011-Q2,14.9
8059,F,THS,EE,2011-Q3,19.1
8060,F,THS,EE,2011-Q4,18.3
8061,F,THS,EE,2012-Q1,13.5
8062,F,THS,EE,2012-Q2,16.5
8063,F,THS,EE,2012-Q3,15.6
8064,F,THS,EE,2012-Q4,21.5
8065,F,THS,EE,2013-Q1,11.4
8066,F,THS,EE,2013-Q2,14.4
8067,F,THS,EE,2013-Q3,13.7
8068,F,THS,EE,2013-Q4,18.6
8069,F,THS,EE,2014-Q1,11.9
8070,F,THS,EE,2014-Q2,16.0
8071,F,THS,EE,2014-Q3,14.0
8072,F,THS,EE,2014-Q4,15.6
8073,F,THS,EE,2015-Q1,13.4
8074,F,THS,EE,2015-Q2,12.9
8075,F,THS,EE,2015-Q3,14.2
8076,F,THS,EE,2015-Q4,18.0
8077,F,THS,EE,2016-Q1,14.9
8078,F,THS,EE,2016-Q2,17.9
8079,F,THS,EE,2016-Q3,22.1
8080,F,THS,EE,2016-Q4,16.6
8081,F,THS,EE,2017-Q1,18.0
8082,F,THS,EE,2017-Q2,14.8
8083,F,THS,EE,2017-Q3,19.0
8084,F,THS,EE,2017-Q4,20.8
8085,F,THS,EE,2018-Q1,14.9
8086,F,THS,EE,2018-Q2,19.2
8087,F,THS,EE,2018-Q3,21.9
8088,F,THS,EE,2018-Q4,23.9
8089,F,THS,EE,2019-Q1,13.6
8090,F,THS,EE,2019-Q2,17.8
8091,F,THS,EE,2019-Q3,18.8
8092,F,THS,EE,2019-Q4,19.3
8093,F,THS,EE,2020-Q1,13.5
8094,F,THS,EE,2020-Q2,12.2
8095,F,THS,EE,2020-Q3,17.6
8096,F,THS,EE,2020-Q4,19.0
8097,F,THS,EE,2021-Q1,11.4
8098,F,THS,EE,2021-Q2,13.8
8099,F,THS,EE,2021-Q3,18.4
8304,M,PC_EMP,EE,2009-Q1,4.1
8305,M,PC_EMP,EE,2009-Q2,3.6
8306,M,PC_EMP,EE,2009-Q3,4.6
8307,M,PC_EMP,EE,2009-Q4,4.4
8308,M,PC_EMP,EE,2010-Q1,5.3
8309,M,PC_EMP,EE,2010-Q2,6.7
8310,M,PC_EMP,EE,2010-Q3,6.9
8311,M,PC_EMP,EE,2010-Q4,6.5
8312,M,PC_EMP,EE,2011-Q1,4.5
8313,M,PC_EMP,EE,2011-Q2,6.9
8314,M,PC_EMP,EE,2011-Q3,7.5
8315,M,PC_EMP,EE,2011-Q4,4.9
8316,M,PC_EMP,EE,2012-Q1,4.4
8317,M,PC_EMP,EE,2012-Q2,4.3
8318,M,PC_EMP,EE,2012-Q3,6.8
8319,M,PC_EMP,EE,2012-Q4,4.9
8320,M,PC_EMP,EE,2013-Q1,3.7
8321,M,PC_EMP,EE,2013-Q2,4.6
8322,M,PC_EMP,EE,2013-Q3,6.0
8323,M,PC_EMP,EE,2013-Q4,5.2
8324,M,PC_EMP,EE,2014-Q1,3.8
8325,M,PC_EMP,EE,2014-Q2,5.3
8326,M,PC_EMP,EE,2014-Q3,6.6
8327,M,PC_EMP,EE,2014-Q4,4.6
8328,M,PC_EMP,EE,2015-Q1,3.6
8329,M,PC_EMP,EE,2015-Q2,4.0
8330,M,PC_EMP,EE,2015-Q3,5.6
8331,M,PC_EMP,EE,2015-Q4,4.2
8332,M,PC_EMP,EE,2016-Q1,3.7
8333,M,PC_EMP,EE,2016-Q2,6.1
8334,M,PC_EMP,EE,2016-Q3,6.0
8335,M,PC_EMP,EE,2016-Q4,5.0
8336,M,PC_EMP,EE,2017-Q1,4.5
8337,M,PC_EMP,EE,2017-Q2,6.2
8338,M,PC_EMP,EE,2017-Q3,6.7
8339,M,PC_EMP,EE,2017-Q4,4.6
8340,M,PC_EMP,EE,2018-Q1,4.0
8341,M,PC_EMP,EE,2018-Q2,6.6
8342,M,PC_EMP,EE,2018-Q3,7.2
8343,M,PC_EMP,EE,2018-Q4,5.7
8344,M,PC_EMP,EE,2019-Q1,5.4
8345,M,PC_EMP,EE,2019-Q2,5.8
8346,M,PC_EMP,EE,2019-Q3,6.2
8347,M,PC_EMP,EE,2019-Q4,4.6
8348,M,PC_EMP,EE,2020-Q1,4.4
8349,M,PC_EMP,EE,2020-Q2,4.4
8350,M,PC_EMP,EE,2020-Q3,5.4
8351,M,PC_EMP,EE,2020-Q4,4.1
8352,M,PC_EMP,EE,2021-Q1,4.4
8353,M,PC_EMP,EE,2021-Q2,4.4
8354,M,PC_EMP,EE,2021-Q3,5.9
8355,M,THS,EE,2009-Q1,12.3
8356,M,THS,EE,2009-Q2,10.4
8357,M,THS,EE,2009-Q3,13.8
8358,M,THS,EE,2009-Q4,12.4
8359,M,THS,EE,2010-Q1,13.6
8360,M,THS,EE,2010-Q2,17.6
8361,M,THS,EE,2010-Q3,20.1
8362,M,THS,EE,2010-Q4,19.6
8363,M,THS,EE,2011-Q1,13.3
8364,M,THS,EE,2011-Q2,20.6
8365,M,THS,EE,2011-Q3,23.4
8366,M,THS,EE,2011-Q4,15.1
8367,M,THS,EE,2012-Q1,13.2
8368,M,THS,EE,2012-Q2,13.1
8369,M,THS,EE,2012-Q3,21.5
8370,M,THS,EE,2012-Q4,15.4
8371,M,THS,EE,2013-Q1,11.4
8372,M,THS,EE,2013-Q2,14.6
8373,M,THS,EE,2013-Q3,19.2
8374,M,THS,EE,2013-Q4,16.3
8375,M,THS,EE,2014-Q1,11.8
8376,M,THS,EE,2014-Q2,17.0
8377,M,THS,EE,2014-Q3,21.2
8378,M,THS,EE,2014-Q4,15.0
8379,M,THS,EE,2015-Q1,11.4
8380,M,THS,EE,2015-Q2,13.2
8381,M,THS,EE,2015-Q3,19.1
8382,M,THS,EE,2015-Q4,13.5
8383,M,THS,EE,2016-Q1,11.9
8384,M,THS,EE,2016-Q2,20.1
8385,M,THS,EE,2016-Q3,20.2
8386,M,THS,EE,2016-Q4,16.5
8387,M,THS,EE,2017-Q1,15.0
8388,M,THS,EE,2017-Q2,20.9
8389,M,THS,EE,2017-Q3,23.0
8390,M,THS,EE,2017-Q4,15.8
8391,M,THS,EE,2018-Q1,13.3
8392,M,THS,EE,2018-Q2,22.6
8393,M,THS,EE,2018-Q3,24.6
8394,M,THS,EE,2018-Q4,20.2
8395,M,THS,EE,2019-Q1,18.4
8396,M,THS,EE,2019-Q2,20.1
8397,M,THS,EE,2019-Q3,21.7
8398,M,THS,EE,2019-Q4,16.0
8399,M,THS,EE,2020-Q1,15.2
8400,M,THS,EE,2020-Q2,14.8
8401,M,THS,EE,2020-Q3,18.2
8402,M,THS,EE,2020-Q4,13.6
8403,M,THS,EE,2021-Q1,14.4
8404,M,THS,EE,2021-Q2,14.5
8405,M,THS,EE,2021-Q3,19.7
8610,T,PC_EMP,EE,2009-Q1,4.4
8611,T,PC_EMP,EE,2009-Q2,3.7
8612,T,PC_EMP,EE,2009-Q3,4.1
8613,T,PC_EMP,EE,2009-Q4,4.3
8614,T,PC_EMP,EE,2010-Q1,4.1
8615,T,PC_EMP,EE,2010-Q2,5.4
8616,T,PC_EMP,EE,2010-Q3,6.2
8617,T,PC_EMP,EE,2010-Q4,6.2
8618,T,PC_EMP,EE,2011-Q1,4.7
8619,T,PC_EMP,EE,2011-Q2,5.9
8620,T,PC_EMP,EE,2011-Q3,6.8
8621,T,PC_EMP,EE,2011-Q4,5.5
8622,T,PC_EMP,EE,2012-Q1,4.4
8623,T,PC_EMP,EE,2012-Q2,4.8
8624,T,PC_EMP,EE,2012-Q3,5.9
8625,T,PC_EMP,EE,2012-Q4,6.0
8626,T,PC_EMP,EE,2013-Q1,3.7
8627,T,PC_EMP,EE,2013-Q2,4.6
8628,T,PC_EMP,EE,2013-Q3,5.3
8629,T,PC_EMP,EE,2013-Q4,5.7
8630,T,PC_EMP,EE,2014-Q1,3.9
8631,T,PC_EMP,EE,2014-Q2,5.2
8632,T,PC_EMP,EE,2014-Q3,5.6
8633,T,PC_EMP,EE,2014-Q4,4.9
8634,T,PC_EMP,EE,2015-Q1,4.0
8635,T,PC_EMP,EE,2015-Q2,4.1
8636,T,PC_EMP,EE,2015-Q3,5.0
8637,T,PC_EMP,EE,2015-Q4,4.9
8638,T,PC_EMP,EE,2016-Q1,4.3
8639,T,PC_EMP,EE,2016-Q2,5.8
8640,T,PC_EMP,EE,2016-Q3,6.5
8641,T,PC_EMP,EE,2016-Q4,5.2
8642,T,PC_EMP,EE,2017-Q1,5.1
8643,T,PC_EMP,EE,2017-Q2,5.5
8644,T,PC_EMP,EE,2017-Q3,6.3
8645,T,PC_EMP,EE,2017-Q4,5.5
8646,T,PC_EMP,EE,2018-Q1,4.3
8647,T,PC_EMP,EE,2018-Q2,6.3
8648,T,PC_EMP,EE,2018-Q3,7.0
8649,T,PC_EMP,EE,2018-Q4,6.5
8650,T,PC_EMP,EE,2019-Q1,4.8
8651,T,PC_EMP,EE,2019-Q2,5.7
8652,T,PC_EMP,EE,2019-Q3,6.0
8653,T,PC_EMP,EE,2019-Q4,5.2
8654,T,PC_EMP,EE,2020-Q1,4.3
8655,T,PC_EMP,EE,2020-Q2,4.2
8656,T,PC_EMP,EE,2020-Q3,5.5
8657,T,PC_EMP,EE,2020-Q4,4.9
8658,T,PC_EMP,EE,2021-Q1,4.0
8659,T,PC_EMP,EE,2021-Q2,4.4
8660,T,PC_EMP,EE,2021-Q3,5.8
8661,T,THS,EE,2009-Q1,27.0
8662,T,THS,EE,2009-Q2,21.8
8663,T,THS,EE,2009-Q3,24.3
8664,T,THS,EE,2009-Q4,25.0
8665,T,THS,EE,2010-Q1,22.5
8666,T,THS,EE,2010-Q2,30.3
8667,T,THS,EE,2010-Q3,35.5
8668,T,THS,EE,2010-Q4,36.8
8669,T,THS,EE,2011-Q1,27.5
8670,T,THS,EE,2011-Q2,35.5
8671,T,THS,EE,2011-Q3,42.4
8672,T,THS,EE,2011-Q4,33.4
8673,T,THS,EE,2012-Q1,26.7
8674,T,THS,EE,2012-Q2,29.6
8675,T,THS,EE,2012-Q3,37.1
8676,T,THS,EE,2012-Q4,36.9
8677,T,THS,EE,2013-Q1,22.8
8678,T,THS,EE,2013-Q2,29.0
8679,T,THS,EE,2013-Q3,32.9
8680,T,THS,EE,2013-Q4,34.9
8681,T,THS,EE,2014-Q1,23.7
8682,T,THS,EE,2014-Q2,33.0
8683,T,THS,EE,2014-Q3,35.2
8684,T,THS,EE,2014-Q4,30.6
8685,T,THS,EE,2015-Q1,24.8
8686,T,THS,EE,2015-Q2,26.1
8687,T,THS,EE,2015-Q3,33.3
8688,T,THS,EE,2015-Q4,31.5
8689,T,THS,EE,2016-Q1,26.8
8690,T,THS,EE,2016-Q2,38.0
8691,T,THS,EE,2016-Q3,42.3
8692,T,THS,EE,2016-Q4,33.0
8693,T,THS,EE,2017-Q1,33.0
8694,T,THS,EE,2017-Q2,35.7
8695,T,THS,EE,2017-Q3,41.9
8696,T,THS,EE,2017-Q4,36.7
8697,T,THS,EE,2018-Q1,28.2
8698,T,THS,EE,2018-Q2,41.7
8699,T,THS,EE,2018-Q3,46.5
8700,T,THS,EE,2018-Q4,44.1
8701,T,THS,EE,2019-Q1,32.1
8702,T,THS,EE,2019-Q2,37.9
8703,T,THS,EE,2019-Q3,40.5
8704,T,THS,EE,2019-Q4,35.3
8705,T,THS,EE,2020-Q1,28.7
8706,T,THS,EE,2020-Q2,27.0
8707,T,THS,EE,2020-Q3,35.8
8708,T,THS,EE,2020-Q4,32.6
8709,T,THS,EE,2021-Q1,25.8
8710,T,THS,EE,2021-Q2,28.2
8711,T,THS,EE,2021-Q3,38.0
8916,F,PC_EMP,EL,2009-Q1,1.8
8917,F,PC_EMP,EL,2009-Q2,2.9
8918,F,PC_EMP,EL,2009-Q3,2.5
8919,F,PC_EMP,EL,2009-Q4,2.2
8920,F,PC_EMP,EL,2010-Q1,1.5
8921,F,PC_EMP,EL,2010-Q2,2.6
8922,F,PC_EMP,EL,2010-Q3,2.1
8923,F,PC_EMP,EL,2010-Q4,1.8
8924,F,PC_EMP,EL,2011-Q1,1.1
8925,F,PC_EMP,EL,2011-Q2,2.4
8926,F,PC_EMP,EL,2011-Q3,1.8
8927,F,PC_EMP,EL,2011-Q4,1.5
8928,F,PC_EMP,EL,2012-Q1,0.9
8929,F,PC_EMP,EL,2012-Q2,2.2
8930,F,PC_EMP,EL,2012-Q3,2.5
8931,F,PC_EMP,EL,2012-Q4,2.2
8932,F,PC_EMP,EL,2013-Q1,1.2
8933,F,PC_EMP,EL,2013-Q2,3.1
8934,F,PC_EMP,EL,2013-Q3,2.3
8935,F,PC_EMP,EL,2013-Q4,2.6
8936,F,PC_EMP,EL,2014-Q1,2.4
8937,F,PC_EMP,EL,2014-Q2,3.9
8938,F,PC_EMP,EL,2014-Q3,3.4
8939,F,PC_EMP,EL,2014-Q4,2.7
8940,F,PC_EMP,EL,2015-Q1,1.7
8941,F,PC_EMP,EL,2015-Q2,4.2
8942,F,PC_EMP,EL,2015-Q3,2.6
8943,F,PC_EMP,EL,2015-Q4,2.3
8944,F,PC_EMP,EL,2016-Q1,1.9
8945,F,PC_EMP,EL,2016-Q2,4.0
8946,F,PC_EMP,EL,2016-Q3,2.5
8947,F,PC_EMP,EL,2016-Q4,2.7
8948,F,PC_EMP,EL,2017-Q1,2.1
8949,F,PC_EMP,EL,2017-Q2,5.1
8950,F,PC_EMP,EL,2017-Q3,2.7
8951,F,PC_EMP,EL,2017-Q4,2.4
8952,F,PC_EMP,EL,2018-Q1,1.6
8953,F,PC_EMP,EL,2018-Q2,5.1
8954,F,PC_EMP,EL,2018-Q3,2.8
8955,F,PC_EMP,EL,2018-Q4,2.8
8956,F,PC_EMP,EL,2019-Q1,3.0
8957,F,PC_EMP,EL,2019-Q2,4.9
8958,F,PC_EMP,EL,2019-Q3,2.7
8959,F,PC_EMP,EL,2019-Q4,3.0
8960,F,PC_EMP,EL,2020-Q1,2.0
8961,F,PC_EMP,EL,2020-Q2,1.6
8962,F,PC_EMP,EL,2020-Q3,5.1
8963,F,PC_EMP,EL,2020-Q4,3.2
8964,F,PC_EMP,EL,2021-Q1,1.9
8965,F,PC_EMP,EL,2021-Q2,3.3
8966,F,THS,EL,2009-Q1,32.2
8967,F,THS,EL,2009-Q2,53.0
8968,F,THS,EL,2009-Q3,46.9
8969,F,THS,EL,2009-Q4,40.0
8970,F,THS,EL,2010-Q1,26.4
8971,F,THS,EL,2010-Q2,47.8
8972,F,THS,EL,2010-Q3,36.8
8973,F,THS,EL,2010-Q4,31.0
8974,F,THS,EL,2011-Q1,18.1
8975,F,THS,EL,2011-Q2,39.6
8976,F,THS,EL,2011-Q3,30.1
8977,F,THS,EL,2011-Q4,24.2
8978,F,THS,EL,2012-Q1,13.3
8979,F,THS,EL,2012-Q2,34.5
8980,F,THS,EL,2012-Q3,38.5
8981,F,THS,EL,2012-Q4,32.2
8982,F,THS,EL,2013-Q1,17.2
8983,F,THS,EL,2013-Q2,45.0
8984,F,THS,EL,2013-Q3,32.7
8985,F,THS,EL,2013-Q4,36.6
8986,F,THS,EL,2014-Q1,34.5
8987,F,THS,EL,2014-Q2,57.5
8988,F,THS,EL,2014-Q3,50.7
8989,F,THS,EL,2014-Q4,40.2
8990,F,THS,EL,2015-Q1,25.5
8991,F,THS,EL,2015-Q2,64.3
8992,F,THS,EL,2015-Q3,40.3
8993,F,THS,EL,2015-Q4,36.1
8994,F,THS,EL,2016-Q1,28.9
8995,F,THS,EL,2016-Q2,61.6
8996,F,THS,EL,2016-Q3,39.4
8997,F,THS,EL,2016-Q4,40.8
8998,F,THS,EL,2017-Q1,31.8
8999,F,THS,EL,2017-Q2,82.0
9000,F,THS,EL,2017-Q3,43.2
9001,F,THS,EL,2017-Q4,37.1
9002,F,THS,EL,2018-Q1,24.2
9003,F,THS,EL,2018-Q2,81.7
9004,F,THS,EL,2018-Q3,45.5
9005,F,THS,EL,2018-Q4,44.5
9006,F,THS,EL,2019-Q1,48.1
9007,F,THS,EL,2019-Q2,82.1
9008,F,THS,EL,2019-Q3,44.7
9009,F,THS,EL,2019-Q4,49.6
9010,F,THS,EL,2020-Q1,32.2
9011,F,THS,EL,2020-Q2,25.4
9012,F,THS,EL,2020-Q3,85.2
9013,F,THS,EL,2020-Q4,52.9
9014,F,THS,EL,2021-Q1,28.1
9015,F,THS,EL,2021-Q2,53.9
9216,M,PC_EMP,EL,2009-Q1,1.6
9217,M,PC_EMP,EL,2009-Q2,2.6
9218,M,PC_EMP,EL,2009-Q3,2.0
9219,M,PC_EMP,EL,2009-Q4,1.6
9220,M,PC_EMP,EL,2010-Q1,1.6
9221,M,PC_EMP,EL,2010-Q2,2.4
9222,M,PC_EMP,EL,2010-Q3,1.7
9223,M,PC_EMP,EL,2010-Q4,1.6
9224,M,PC_EMP,EL,2011-Q1,1.3
9225,M,PC_EMP,EL,2011-Q2,2.0
9226,M,PC_EMP,EL,2011-Q3,1.7
9227,M,PC_EMP,EL,2011-Q4,1.1
9228,M,PC_EMP,EL,2012-Q1,1.0
9229,M,PC_EMP,EL,2012-Q2,1.9
9230,M,PC_EMP,EL,2012-Q3,2.1
9231,M,PC_EMP,EL,2012-Q4,1.6
9232,M,PC_EMP,EL,2013-Q1,1.6
9233,M,PC_EMP,EL,2013-Q2,2.6
9234,M,PC_EMP,EL,2013-Q3,2.1
9235,M,PC_EMP,EL,2013-Q4,1.8
9236,M,PC_EMP,EL,2014-Q1,1.7
9237,M,PC_EMP,EL,2014-Q2,3.3
9238,M,PC_EMP,EL,2014-Q3,3.1
9239,M,PC_EMP,EL,2014-Q4,2.0
9240,M,PC_EMP,EL,2015-Q1,2.1
9241,M,PC_EMP,EL,2015-Q2,3.1
9242,M,PC_EMP,EL,2015-Q3,2.2
9243,M,PC_EMP,EL,2015-Q4,1.9
9244,M,PC_EMP,EL,2016-Q1,2.2
9245,M,PC_EMP,EL,2016-Q2,2.8
9246,M,PC_EMP,EL,2016-Q3,2.3
9247,M,PC_EMP,EL,2016-Q4,1.7
9248,M,PC_EMP,EL,2017-Q1,1.9
9249,M,PC_EMP,EL,2017-Q2,3.8
9250,M,PC_EMP,EL,2017-Q3,2.3
9251,M,PC_EMP,EL,2017-Q4,1.8
9252,M,PC_EMP,EL,2018-Q1,1.7
9253,M,PC_EMP,EL,2018-Q2,4.0
9254,M,PC_EMP,EL,2018-Q3,2.2
9255,M,PC_EMP,EL,2018-Q4,2.0
9256,M,PC_EMP,EL,2019-Q1,2.5
9257,M,PC_EMP,EL,2019-Q2,3.4
9258,M,PC_EMP,EL,2019-Q3,2.3
9259,M,PC_EMP,EL,2019-Q4,2.1
9260,M,PC_EMP,EL,2020-Q1,1.6
9261,M,PC_EMP,EL,2020-Q2,1.6
9262,M,PC_EMP,EL,2020-Q3,3.6
9263,M,PC_EMP,EL,2020-Q4,1.9
9264,M,PC_EMP,EL,2021-Q1,1.8
9265,M,PC_EMP,EL,2021-Q2,2.9
9266,M,THS,EL,2009-Q1,43.9
9267,M,THS,EL,2009-Q2,71.2
9268,M,THS,EL,2009-Q3,55.9
9269,M,THS,EL,2009-Q4,42.6
9270,M,THS,EL,2010-Q1,41.1
9271,M,THS,EL,2010-Q2,61.6
9272,M,THS,EL,2010-Q3,44.9
9273,M,THS,EL,2010-Q4,41.0
9274,M,THS,EL,2011-Q1,32.6
9275,M,THS,EL,2011-Q2,47.5
9276,M,THS,EL,2011-Q3,41.1
9277,M,THS,EL,2011-Q4,24.4
9278,M,THS,EL,2012-Q1,21.8
9279,M,THS,EL,2012-Q2,41.6
9280,M,THS,EL,2012-Q3,44.8
9281,M,THS,EL,2012-Q4,34.0
9282,M,THS,EL,2013-Q1,32.2
9283,M,THS,EL,2013-Q2,54.2
9284,M,THS,EL,2013-Q3,42.7
9285,M,THS,EL,2013-Q4,35.8
9286,M,THS,EL,2014-Q1,34.1
9287,M,THS,EL,2014-Q2,68.7
9288,M,THS,EL,2014-Q3,63.7
9289,M,THS,EL,2014-Q4,41.4
9290,M,THS,EL,2015-Q1,42.6
9291,M,THS,EL,2015-Q2,64.3
9292,M,THS,EL,2015-Q3,46.5
9293,M,THS,EL,2015-Q4,38.8
9294,M,THS,EL,2016-Q1,45.2
9295,M,THS,EL,2016-Q2,60.8
9296,M,THS,EL,2016-Q3,48.9
9297,M,THS,EL,2016-Q4,35.9
9298,M,THS,EL,2017-Q1,39.8
9299,M,THS,EL,2017-Q2,82.0
9300,M,THS,EL,2017-Q3,50.3
9301,M,THS,EL,2017-Q4,40.0
9302,M,THS,EL,2018-Q1,37.8
9303,M,THS,EL,2018-Q2,89.7
9304,M,THS,EL,2018-Q3,49.8
9305,M,THS,EL,2018-Q4,44.6
9306,M,THS,EL,2019-Q1,56.0
9307,M,THS,EL,2019-Q2,77.1
9308,M,THS,EL,2019-Q3,52.4
9309,M,THS,EL,2019-Q4,47.1
9310,M,THS,EL,2020-Q1,34.6
9311,M,THS,EL,2020-Q2,35.9
9312,M,THS,EL,2020-Q3,82.4
9313,M,THS,EL,2020-Q4,41.8
9314,M,THS,EL,2021-Q1,37.5
9315,M,THS,EL,2021-Q2,65.7
9516,T,PC_EMP,EL,2009-Q1,1.7
9517,T,PC_EMP,EL,2009-Q2,2.7
9518,T,PC_EMP,EL,2009-Q3,2.2
9519,T,PC_EMP,EL,2009-Q4,1.8
9520,T,PC_EMP,EL,2010-Q1,1.5
9521,T,PC_EMP,EL,2010-Q2,2.5
9522,T,PC_EMP,EL,2010-Q3,1.9
9523,T,PC_EMP,EL,2010-Q4,1.7
9524,T,PC_EMP,EL,2011-Q1,1.2
9525,T,PC_EMP,EL,2011-Q2,2.1
9526,T,PC_EMP,EL,2011-Q3,1.8
9527,T,PC_EMP,EL,2011-Q4,1.3
9528,T,PC_EMP,EL,2012-Q1,0.9
9529,T,PC_EMP,EL,2012-Q2,2.0
9530,T,PC_EMP,EL,2012-Q3,2.3
9531,T,PC_EMP,EL,2012-Q4,1.8
9532,T,PC_EMP,EL,2013-Q1,1.4
9533,T,PC_EMP,EL,2013-Q2,2.8
9534,T,PC_EMP,EL,2013-Q3,2.1
9535,T,PC_EMP,EL,2013-Q4,2.1
9536,T,PC_EMP,EL,2014-Q1,2.0
9537,T,PC_EMP,EL,2014-Q2,3.6
9538,T,PC_EMP,EL,2014-Q3,3.2
9539,T,PC_EMP,EL,2014-Q4,2.3
9540,T,PC_EMP,EL,2015-Q1,1.9
9541,T,PC_EMP,EL,2015-Q2,3.6
9542,T,PC_EMP,EL,2015-Q3,2.4
9543,T,PC_EMP,EL,2015-Q4,2.1
9544,T,PC_EMP,EL,2016-Q1,2.1
