,sex,unit,geo,TIME_PERIOD,OBS_VALUE
9249,M,PC_EMP,EL,2017-Q2,0.7
9250,M,PC_EMP,EL,2017-Q3,1.0
9251,M,PC_EMP,EL,2017-Q4,3.2
9252,M,PC_EMP,EL,2018-Q1,1.2
9253,M,PC_EMP,EL,2018-Q2,0.9
9254,M,PC_EMP,EL,2018-Q3,1.2
9255,M,PC_EMP,EL,2018-Q4,2.5
9256,M,PC_EMP,EL,2019-Q1,1.4
9257,M,PC_EMP,EL,2019-Q2,0.8
9258,M,PC_EMP,EL,2019-Q3,1.1
9259,M,PC_EMP,EL,2019-Q4,2.8
9260,M,PC_EMP,EL,2020-Q1,1.7
9261,M,PC_EMP,EL,2020-Q2,1.2
9262,M,PC_EMP,EL,2020-Q3,1.6
9263,M,PC_EMP,EL,2020-Q4,2.8
9264,M,PC_EMP,EL,2021-Q1,2.8
9265,M,PC_EMP,EL,2021-Q2,0.7
9266,M,THS,EL,2009-Q1,36.2
9267,M,THS,EL,2009-Q2,22.1
9268,M,THS,EL,2009-Q3,25.5
9269,M,THS,EL,2009-Q4,51.6
9270,M,THS,EL,2010-Q1,32.0
9271,M,THS,EL,2010-Q2,32.2
9272,M,THS,EL,2010-Q3,32.3
9273,M,THS,EL,2010-Q4,56.6
9274,M,THS,EL,2011-Q1,36.6
9275,M,THS,EL,2011-Q2,20.3
9276,M,THS,EL,2011-Q3,36.5
9277,M,THS,EL,2011-Q4,63.2
9278,M,THS,EL,2012-Q1,37.0
9279,M,THS,EL,2012-Q2,26.3
9280,M,THS,EL,2012-Q3,32.0
9281,M,THS,EL,2012-Q4,50.9
9282,M,THS,EL,2013-Q1,37.8
9283,M,THS,EL,2013-Q2,21.7
9284,M,THS,EL,2013-Q3,29.5
9285,M,THS,EL,2013-Q4,47.1
9286,M,THS,EL,2014-Q1,24.7
9287,M,THS,EL,2014-Q2,22.4
9288,M,THS,EL,2014-Q3,36.7
9289,M,THS,EL,2014-Q4,52.5
9290,M,THS,EL,2015-Q1,29.7
9291,M,THS,EL,2015-Q2,19.5
9292,M,THS,EL,2015-Q3,26.5
9293,M,THS,EL,2015-Q4,43.7
9294,M,THS,EL,2016-Q1,27.7
9295,M,THS,EL,2016-Q2,18.0
9296,M,THS,EL,2016-Q3,26.6
9297,M,THS,EL,2016-Q4,60.2
9298,M,THS,EL,2017-Q1,24.1
9299,M,THS,EL,2017-Q2,14.7
9300,M,THS,EL,2017-Q3,22.6
9301,M,THS,EL,2017-Q4,68.9
9302,M,THS,EL,2018-Q1,25.6
9303,M,THS,EL,2018-Q2,20.8
9304,M,THS,EL,2018-Q3,27.8
9305,M,THS,EL,2018-Q4,55.3
9306,M,THS,EL,2019-Q1,31.3
9307,M,THS,EL,2019-Q2,18.0
9308,M,THS,EL,2019-Q3,24.7
9309,M,THS,EL,2019-Q4,63.6
9310,M,THS,EL,2020-Q1,36.7
9311,M,THS,EL,2020-Q2,27.5
9312,M,THS,EL,2020-Q3,35.7
9313,M,THS,EL,2020-Q4,62.9
9314,M,THS,EL,2021-Q1,59.2
9315,M,THS,EL,2021-Q2,15.8
9516,T,PC_EMP,EL,2009-Q1,1.4
9517,T,PC_EMP,EL,2009-Q2,0.9
9518,T,PC_EMP,EL,2009-Q3,1.4
9519,T,PC_EMP,EL,2009-Q4,2.3
9520,T,PC_EMP,EL,2010-Q1,1.1
9521,T,PC_EMP,EL,2010-Q2,1.2
9522,T,PC_EMP,EL,2010-Q3,1.6
9523,T,PC_EMP,EL,2010-Q4,2.7
9524,T,PC_EMP,EL,2011-Q1,1.5
9525,T,PC_EMP,EL,2011-Q2,0.9
9526,T,PC_EMP,EL,2011-Q3,1.8
9527,T,PC_EMP,EL,2011-Q4,2.9
9528,T,PC_EMP,EL,2012-Q1,1.6
9529,T,PC_EMP,EL,2012-Q2,1.3
9530,T,PC_EMP,EL,2012-Q3,1.8
9531,T,PC_EMP,EL,2012-Q4,2.9
9532,T,PC_EMP,EL,2013-Q1,1.8
9533,T,PC_EMP,EL,2013-Q2,1.3
9534,T,PC_EMP,EL,2013-Q3,1.6
9535,T,PC_EMP,EL,2013-Q4,2.8
9536,T,PC_EMP,EL,2014-Q1,1.1
9537,T,PC_EMP,EL,2014-Q2,1.2
9538,T,PC_EMP,EL,2014-Q3,2.0
9539,T,PC_EMP,EL,2014-Q4,2.8
9540,T,PC_EMP,EL,2015-Q1,1.5
9541,T,PC_EMP,EL,2015-Q2,1.0
9542,T,PC_EMP,EL,2015-Q3,1.5
9543,T,PC_EMP,EL,2015-Q4,2.7
9544,T,PC_EMP,EL,2016-Q1,1.4
9545,T,PC_EMP,EL,2016-Q2,1.0
9546,T,PC_EMP,EL,2016-Q3,1.6
9547,T,PC_EMP,EL,2016-Q4,3.5
9548,T,PC_EMP,EL,2017-Q1,1.2
9549,T,PC_EMP,EL,2017-Q2,0.7
9550,T,PC_EMP,EL,2017-Q3,1.4
9551,T,PC_EMP,EL,2017-Q4,3.9
9552,T,PC_EMP,EL,2018-Q1,1.2
9553,T,PC_EMP,EL,2018-Q2,1.1
9554,T,PC_EMP,EL,2018-Q3,1.6
9555,T,PC_EMP,EL,2018-Q4,3.2
9556,T,PC_EMP,EL,2019-Q1,1.5
9557,T,PC_EMP,EL,2019-Q2,0.9
9558,T,PC_EMP,EL,2019-Q3,1.6
9559,T,PC_EMP,EL,2019-Q4,3.4
9560,T,PC_EMP,EL,2020-Q1,1.7
9561,T,PC_EMP,EL,2020-Q2,1.3
9562,T,PC_EMP,EL,2020-Q3,2.3
9563,T,PC_EMP,EL,2020-Q4,3.4
9564,T,PC_EMP,EL,2021-Q1,3.2
9565,T,PC_EMP,EL,2021-Q2,0.8
9566,T,THS,EL,2009-Q1,64.8
9567,T,THS,EL,2009-Q2,41.9
9568,T,THS,EL,2009-Q3,62.0
9569,T,THS,EL,2009-Q4,103.5
9570,T,THS,EL,2010-Q1,50.0
9571,T,THS,EL,2010-Q2,52.2
9572,T,THS,EL,2010-Q3,68.6
9573,T,THS,EL,2010-Q4,113.2
9574,T,THS,EL,2011-Q1,61.5
9575,T,THS,EL,2011-Q2,38.2
9576,T,THS,EL,2011-Q3,71.8
9577,T,THS,EL,2011-Q4,113.8
9578,T,THS,EL,2012-Q1,58.9
9579,T,THS,EL,2012-Q2,47.1
9580,T,THS,EL,2012-Q3,64.1
9581,T,THS,EL,2012-Q4,102.3
9582,T,THS,EL,2013-Q1,63.7
9583,T,THS,EL,2013-Q2,46.9
9584,T,THS,EL,2013-Q3,58.0
9585,T,THS,EL,2013-Q4,95.7
9586,T,THS,EL,2014-Q1,39.8
9587,T,THS,EL,2014-Q2,42.7
9588,T,THS,EL,2014-Q3,72.3
9589,T,THS,EL,2014-Q4,98.7
9590,T,THS,EL,2015-Q1,53.7
9591,T,THS,EL,2015-Q2,37.8
9592,T,THS,EL,2015-Q3,54.7
9593,T,THS,EL,2015-Q4,97.8
9594,T,THS,EL,2016-Q1,49.9
9595,T,THS,EL,2016-Q2,36.0
9596,T,THS,EL,2016-Q3,60.8
9597,T,THS,EL,2016-Q4,128.7
9598,T,THS,EL,2017-Q1,43.1
9599,T,THS,EL,2017-Q2,27.7
9600,T,THS,EL,2017-Q3,53.5
9601,T,THS,EL,2017-Q4,145.0
9602,T,THS,EL,2018-Q1,46.2
9603,T,THS,EL,2018-Q2,41.6
9604,T,THS,EL,2018-Q3,63.8
9605,T,THS,EL,2018-Q4,124.1
9606,T,THS,EL,2019-Q1,57.1
9607,T,THS,EL,2019-Q2,34.6
9608,T,THS,EL,2019-Q3,62.5
9609,T,THS,EL,2019-Q4,133.7
9610,T,THS,EL,2020-Q1,65.3
9611,T,THS,EL,2020-Q2,49.6
9612,T,THS,EL,2020-Q3,88.6
9613,T,THS,EL,2020-Q4,132.7
9614,T,THS,EL,2021-Q1,116.0
9615,T,THS,EL,2021-Q2,31.1
9816,F,PC_EMP,ES,2009-Q1,7.0
9817,F,PC_EMP,ES,2009-Q2,5.7
9818,F,PC_EMP,ES,2009-Q3,7.2
9819,F,PC_EMP,ES,2009-Q4,7.5
9820,F,PC_EMP,ES,2010-Q1,6.2
9821,F,PC_EMP,ES,2010-Q2,5.8
9822,F,PC_EMP,ES,2010-Q3,7.4
9823,F,PC_EMP,ES,2010-Q4,7.1
9824,F,PC_EMP,ES,2011-Q1,6.2
9825,F,PC_EMP,ES,2011-Q2,5.3
9826,F,PC_EMP,ES,2011-Q3,7.5
9827,F,PC_EMP,ES,2011-Q4,7.6
9828,F,PC_EMP,ES,2012-Q1,6.6
9829,F,PC_EMP,ES,2012-Q2,5.5
9830,F,PC_EMP,ES,2012-Q3,8.2
9831,F,PC_EMP,ES,2012-Q4,8.3
9832,F,PC_EMP,ES,2013-Q1,7.0
9833,F,PC_EMP,ES,2013-Q2,5.6
9834,F,PC_EMP,ES,2013-Q3,7.7
9835,F,PC_EMP,ES,2013-Q4,7.8
9836,F,PC_EMP,ES,2014-Q1,6.3
9837,F,PC_EMP,ES,2014-Q2,5.2
9838,F,PC_EMP,ES,2014-Q3,7.5
9839,F,PC_EMP,ES,2014-Q4,6.9
9840,F,PC_EMP,ES,2015-Q1,6.1
9841,F,PC_EMP,ES,2015-Q2,4.9
9842,F,PC_EMP,ES,2015-Q3,7.3
9843,F,PC_EMP,ES,2015-Q4,7.3
9844,F,PC_EMP,ES,2016-Q1,6.2
9845,F,PC_EMP,ES,2016-Q2,5.0
9846,F,PC_EMP,ES,2016-Q3,6.5
9847,F,PC_EMP,ES,2016-Q4,7.0
9848,F,PC_EMP,ES,2017-Q1,6.0
9849,F,PC_EMP,ES,2017-Q2,5.1
9850,F,PC_EMP,ES,2017-Q3,7.3
9851,F,PC_EMP,ES,2017-Q4,6.6
9852,F,PC_EMP,ES,2018-Q1,6.2
9853,F,PC_EMP,ES,2018-Q2,4.9
9854,F,PC_EMP,ES,2018-Q3,7.3
9855,F,PC_EMP,ES,2018-Q4,7.0
9856,F,PC_EMP,ES,2019-Q1,6.2
9857,F,PC_EMP,ES,2019-Q2,4.8
9858,F,PC_EMP,ES,2019-Q3,7.2
9859,F,PC_EMP,ES,2019-Q4,6.9
9860,F,PC_EMP,ES,2020-Q1,7.0
9861,F,PC_EMP,ES,2020-Q2,8.9
9862,F,PC_EMP,ES,2020-Q3,5.4
9863,F,PC_EMP,ES,2020-Q4,5.8
9864,F,PC_EMP,ES,2021-Q1,5.9
9865,F,PC_EMP,ES,2021-Q2,4.2
9866,F,PC_EMP,ES,2021-Q3,6.9
9867,F,THS,ES,2009-Q1,586.8
9868,F,THS,ES,2009-Q2,478.4
9869,F,THS,ES,2009-Q3,602.9
9870,F,THS,ES,2009-Q4,626.9
9871,F,THS,ES,2010-Q1,509.8
9872,F,THS,ES,2010-Q2,477.0
9873,F,THS,ES,2010-Q3,610.3
9874,F,THS,ES,2010-Q4,590.9
9875,F,THS,ES,2011-Q1,507.0
9876,F,THS,ES,2011-Q2,446.5
9877,F,THS,ES,2011-Q3,618.7
9878,F,THS,ES,2011-Q4,621.1
9879,F,THS,ES,2012-Q1,529.8
9880,F,THS,ES,2012-Q2,444.8
9881,F,THS,ES,2012-Q3,655.5
9882,F,THS,ES,2012-Q4,658.0
9883,F,THS,ES,2013-Q1,542.6
9884,F,THS,ES,2013-Q2,435.5
9885,F,THS,ES,2013-Q3,601.2
9886,F,THS,ES,2013-Q4,612.9
9887,F,THS,ES,2014-Q1,490.6
9888,F,THS,ES,2014-Q2,413.9
9889,F,THS,ES,2014-Q3,588.7
9890,F,THS,ES,2014-Q4,553.0
9891,F,THS,ES,2015-Q1,480.1
9892,F,THS,ES,2015-Q2,398.6
9893,F,THS,ES,2015-Q3,592.4
9894,F,THS,ES,2015-Q4,598.6
9895,F,THS,ES,2016-Q1,508.0
9896,F,THS,ES,2016-Q2,412.1
9897,F,THS,ES,2016-Q3,549.6
9898,F,THS,ES,2016-Q4,588.3
9899,F,THS,ES,2017-Q1,502.5
9900,F,THS,ES,2017-Q2,437.3
9901,F,THS,ES,2017-Q3,626.8
9902,F,THS,ES,2017-Q4,573.3
9903,F,THS,ES,2018-Q1,532.6
9904,F,THS,ES,2018-Q2,431.9
9905,F,THS,ES,2018-Q3,648.2
9906,F,THS,ES,2018-Q4,619.3
9907,F,THS,ES,2019-Q1,551.8
9908,F,THS,ES,2019-Q2,434.3
9909,F,THS,ES,2019-Q3,651.3
9910,F,THS,ES,2019-Q4,628.4
9911,F,THS,ES,2020-Q1,627.7
9912,F,THS,ES,2020-Q2,755.7
9913,F,THS,ES,2020-Q3,467.5
9914,F,THS,ES,2020-Q4,517.8
9915,F,THS,ES,2021-Q1,516.3
9916,F,THS,ES,2021-Q2,384.0
9917,F,THS,ES,2021-Q3,636.5
10122,M,PC_EMP,ES,2009-Q1,7.2
10123,M,PC_EMP,ES,2009-Q2,5.6
10124,M,PC_EMP,ES,2009-Q3,6.2
10125,M,PC_EMP,ES,2009-Q4,6.9
10126,M,PC_EMP,ES,2010-Q1,6.2
10127,M,PC_EMP,ES,2010-Q2,4.9
10128,M,PC_EMP,ES,2010-Q3,5.8
10129,M,PC_EMP,ES,2010-Q4,6.6
10130,M,PC_EMP,ES,2011-Q1,6.1
10131,M,PC_EMP,ES,2011-Q2,5.1
10132,M,PC_EMP,ES,2011-Q3,6.2
10133,M,PC_EMP,ES,2011-Q4,7.0
10134,M,PC_EMP,ES,2012-Q1,6.7
10135,M,PC_EMP,ES,2012-Q2,5.8
10136,M,PC_EMP,ES,2012-Q3,6.9
10137,M,PC_EMP,ES,2012-Q4,7.8
10138,M,PC_EMP,ES,2013-Q1,7.0
10139,M,PC_EMP,ES,2013-Q2,5.0
10140,M,PC_EMP,ES,2013-Q3,6.6
10141,M,PC_EMP,ES,2013-Q4,7.4
10142,M,PC_EMP,ES,2014-Q1,6.5
10143,M,PC_EMP,ES,2014-Q2,5.0
10144,M,PC_EMP,ES,2014-Q3,6.1
10145,M,PC_EMP,ES,2014-Q4,6.7
10146,M,PC_EMP,ES,2015-Q1,5.6
10147,M,PC_EMP,ES,2015-Q2,4.7
10148,M,PC_EMP,ES,2015-Q3,5.9
10149,M,PC_EMP,ES,2015-Q4,6.7
10150,M,PC_EMP,ES,2016-Q1,5.5
10151,M,PC_EMP,ES,2016-Q2,4.8
10152,M,PC_EMP,ES,2016-Q3,5.6
10153,M,PC_EMP,ES,2016-Q4,6.4
10154,M,PC_EMP,ES,2017-Q1,5.5
10155,M,PC_EMP,ES,2017-Q2,4.2
10156,M,PC_EMP,ES,2017-Q3,5.7
10157,M,PC_EMP,ES,2017-Q4,6.1
10158,M,PC_EMP,ES,2018-Q1,5.3
10159,M,PC_EMP,ES,2018-Q2,4.2
10160,M,PC_EMP,ES,2018-Q3,5.2
10161,M,PC_EMP,ES,2018-Q4,5.9
10162,M,PC_EMP,ES,2019-Q1,5.1
10163,M,PC_EMP,ES,2019-Q2,4.3
10164,M,PC_EMP,ES,2019-Q3,5.5
10165,M,PC_EMP,ES,2019-Q4,5.9
10166,M,PC_EMP,ES,2020-Q1,6.3
10167,M,PC_EMP,ES,2020-Q2,7.7
10168,M,PC_EMP,ES,2020-Q3,4.4
10169,M,PC_EMP,ES,2020-Q4,5.4
10170,M,PC_EMP,ES,2021-Q1,4.9
10171,M,PC_EMP,ES,2021-Q2,3.8
10172,M,PC_EMP,ES,2021-Q3,5.6
10173,M,THS,ES,2009-Q1,782.2
10174,M,THS,ES,2009-Q2,607.7
10175,M,THS,ES,2009-Q3,663.4
10176,M,THS,ES,2009-Q4,722.1
10177,M,THS,ES,2010-Q1,639.7
10178,M,THS,ES,2010-Q2,512.5
10179,M,THS,ES,2010-Q3,609.0
10180,M,THS,ES,2010-Q4,679.2
10181,M,THS,ES,2011-Q1,621.4
10182,M,THS,ES,2011-Q2,524.9
10183,M,THS,ES,2011-Q3,633.7
10184,M,THS,ES,2011-Q4,701.4
10185,M,THS,ES,2012-Q1,648.8
10186,M,THS,ES,2012-Q2,555.2
10187,M,THS,ES,2012-Q3,662.3
10188,M,THS,ES,2012-Q4,732.0
10189,M,THS,ES,2013-Q1,641.9
10190,M,THS,ES,2013-Q2,463.6
10191,M,THS,ES,2013-Q3,620.2
10192,M,THS,ES,2013-Q4,686.9
10193,M,THS,ES,2014-Q1,592.1
10194,M,THS,ES,2014-Q2,467.5
10195,M,THS,ES,2014-Q3,583.5
10196,M,THS,ES,2014-Q4,640.5
10197,M,THS,ES,2015-Q1,533.2
10198,M,THS,ES,2015-Q2,461.8
10199,M,THS,ES,2015-Q3,586.9
10200,M,THS,ES,2015-Q4,661.9
10201,M,THS,ES,2016-Q1,544.4
10202,M,THS,ES,2016-Q2,479.1
10203,M,THS,ES,2016-Q3,567.3
10204,M,THS,ES,2016-Q4,639.5
10205,M,THS,ES,2017-Q1,552.4
10206,M,THS,ES,2017-Q2,434.5
10207,M,THS,ES,2017-Q3,592.3
10208,M,THS,ES,2017-Q4,629.8
10209,M,THS,ES,2018-Q1,539.9
10210,M,THS,ES,2018-Q2,441.2
10211,M,THS,ES,2018-Q3,558.4
10212,M,THS,ES,2018-Q4,630.7
10213,M,THS,ES,2019-Q1,544.4
10214,M,THS,ES,2019-Q2,460.0
10215,M,THS,ES,2019-Q3,590.9
10216,M,THS,ES,2019-Q4,632.0
10217,M,THS,ES,2020-Q1,667.0
10218,M,THS,ES,2020-Q2,780.4
10219,M,THS,ES,2020-Q3,462.7
10220,M,THS,ES,2020-Q4,566.4
10221,M,THS,ES,2021-Q1,503.3
10222,M,THS,ES,2021-Q2,407.2
10223,M,THS,ES,2021-Q3,604.5
10428,T,PC_EMP,ES,2009-Q1,7.1
10429,T,PC_EMP,ES,2009-Q2,5.7
10430,T,PC_EMP,ES,2009-Q3,6.6
10431,T,PC_EMP,ES,2009-Q4,7.1
10432,T,PC_EMP,ES,2010-Q1,6.2
10433,T,PC_EMP,ES,2010-Q2,5.3
10434,T,PC_EMP,ES,2010-Q3,6.5
10435,T,PC_EMP,ES,2010-Q4,6.8
10436,T,PC_EMP,ES,2011-Q1,6.1
10437,T,PC_EMP,ES,2011-Q2,5.2
10438,T,PC_EMP,ES,2011-Q3,6.8
10439,T,PC_EMP,ES,2011-Q4,7.3
10440,T,PC_EMP,ES,2012-Q1,6.6
10441,T,PC_EMP,ES,2012-Q2,5.6
10442,T,PC_EMP,ES,2012-Q3,7.5
10443,T,PC_EMP,ES,2012-Q4,8.0
10444,T,PC_EMP,ES,2013-Q1,7.0
10445,T,PC_EMP,ES,2013-Q2,5.2
10446,T,PC_EMP,ES,2013-Q3,7.1
10447,T,PC_EMP,ES,2013-Q4,7.6
10448,T,PC_EMP,ES,2014-Q1,6.4
10449,T,PC_EMP,ES,2014-Q2,5.1
10450,T,PC_EMP,ES,2014-Q3,6.7
10451,T,PC_EMP,ES,2014-Q4,6.8
10452,T,PC_EMP,ES,2015-Q1,5.8
10453,T,PC_EMP,ES,2015-Q2,4.8
10454,T,PC_EMP,ES,2015-Q3,6.5
10455,T,PC_EMP,ES,2015-Q4,7.0
10456,T,PC_EMP,ES,2016-Q1,5.8
10457,T,PC_EMP,ES,2016-Q2,4.9
10458,T,PC_EMP,ES,2016-Q3,6.0
10459,T,PC_EMP,ES,2016-Q4,6.6
10460,T,PC_EMP,ES,2017-Q1,5.7
10461,T,PC_EMP,ES,2017-Q2,4.6
10462,T,PC_EMP,ES,2017-Q3,6.4
10463,T,PC_EMP,ES,2017-Q4,6.3
10464,T,PC_EMP,ES,2018-Q1,5.7
10465,T,PC_EMP,ES,2018-Q2,4.5
10466,T,PC_EMP,ES,2018-Q3,6.2
10467,T,PC_EMP,ES,2018-Q4,6.4
10468,T,PC_EMP,ES,2019-Q1,5.6
10469,T,PC_EMP,ES,2019-Q2,4.5
10470,T,PC_EMP,ES,2019-Q3,6.3
10471,T,PC_EMP,ES,2019-Q4,6.3
10472,T,PC_EMP,ES,2020-Q1,6.6
10473,T,PC_EMP,ES,2020-Q2,8.3
10474,T,PC_EMP,ES,2020-Q3,4.9
10475,T,PC_EMP,ES,2020-Q4,5.6
10476,T,PC_EMP,ES,2021-Q1,5.3
10477,T,PC_EMP,ES,2021-Q2,4.0
10478,T,PC_EMP,ES,2021-Q3,6.2
10479,T,THS,ES,2009-Q1,1369.0
10480,T,THS,ES,2009-Q2,1086.2
10481,T,THS,ES,2009-Q3,1266.4
10482,T,THS,ES,2009-Q4,1349.0
10483,T,THS,ES,2010-Q1,1149.5
10484,T,THS,ES,2010-Q2,989.5
10485,T,THS,ES,2010-Q3,1219.3
10486,T,THS,ES,2010-Q4,1270.1
10487,T,THS,ES,2011-Q1,1128.5
10488,T,THS,ES,2011-Q2,971.5
10489,T,THS,ES,2011-Q3,1252.4
10490,T,THS,ES,2011-Q4,1322.5
10491,T,THS,ES,2012-Q1,1178.6
10492,T,THS,ES,2012-Q2,1000.0
10493,T,THS,ES,2012-Q3,1317.8
10494,T,THS,ES,2012-Q4,1390.0
10495,T,THS,ES,2013-Q1,1184.5
10496,T,THS,ES,2013-Q2,899.1
10497,T,THS,ES,2013-Q3,1221.5
10498,T,THS,ES,2013-Q4,1299.8
10499,T,THS,ES,2014-Q1,1082.7
10500,T,THS,ES,2014-Q2,881.3
10501,T,THS,ES,2014-Q3,1172.2
10502,T,THS,ES,2014-Q4,1193.5
10503,T,THS,ES,2015-Q1,1013.3
10504,T,THS,ES,2015-Q2,860.4
10505,T,THS,ES,2015-Q3,1179.3
10506,T,THS,ES,2015-Q4,1260.6
10507,T,THS,ES,2016-Q1,1052.3
10508,T,THS,ES,2016-Q2,891.2
10509,T,THS,ES,2016-Q3,1116.9
10510,T,THS,ES,2016-Q4,1227.7
10511,T,THS,ES,2017-Q1,1054.8
10512,T,THS,ES,2017-Q2,871.8
10513,T,THS,ES,2017-Q3,1219.1
10514,T,THS,ES,2017-Q4,1203.1
10515,T,THS,ES,2018-Q1,1072.5
10516,T,THS,ES,2018-Q2,873.2
10517,T,THS,ES,2018-Q3,1206.6
10518,T,THS,ES,2018-Q4,1250.0
10519,T,THS,ES,2019-Q1,1096.1
10520,T,THS,ES,2019-Q2,894.3
10521,T,THS,ES,2019-Q3,1242.1
10522,T,THS,ES,2019-Q4,1260.4
10523,T,THS,ES,2020-Q1,1294.7
10524,T,THS,ES,2020-Q2,1536.1
10525,T,THS,ES,2020-Q3,930.2
10526,T,THS,ES,2020-Q4,1084.2
10527,T,THS,ES,2021-Q1,1019.7
10528,T,THS,ES,2021-Q2,791.2
10529,T,THS,ES,2021-Q3,1241.0
10734,F,PC_EMP,EU27_2020,2009-Q1,3.1
10735,F,PC_EMP,EU27_2020,2009-Q2,2.3
10736,F,PC_EMP,EU27_2020,2009-Q3,3.1
10737,F,PC_EMP,EU27_2020,2009-Q4,3.3
10738,F,PC_EMP,EU27_2020,2010-Q1,2.9
10739,F,PC_EMP,EU27_2020,2010-Q2,2.2
10740,F,PC_EMP,EU27_2020,2010-Q3,3.1
10741,F,PC_EMP,EU27_2020,2010-Q4,3.3
10742,F,PC_EMP,EU27_2020,2011-Q1,2.9
10743,F,PC_EMP,EU27_2020,2011-Q2,2.3
10744,F,PC_EMP,EU27_2020,2011-Q3,3.2
10745,F,PC_EMP,EU27_2020,2011-Q4,3.1
10746,F,PC_EMP,EU27_2020,2012-Q1,2.9
10747,F,PC_EMP,EU27_2020,2012-Q2,2.3
10748,F,PC_EMP,EU27_2020,2012-Q3,3.2
10749,F,PC_EMP,EU27_2020,2012-Q4,3.3
10750,F,PC_EMP,EU27_2020,2013-Q1,3.0
10751,F,PC_EMP,EU27_2020,2013-Q2,2.2
10752,F,PC_EMP,EU27_2020,2013-Q3,3.1
10753,F,PC_EMP,EU27_2020,2013-Q4,3.1
10754,F,PC_EMP,EU27_2020,2014-Q1,2.7
10755,F,PC_EMP,EU27_2020,2014-Q2,2.1
10756,F,PC_EMP,EU27_2020,2014-Q3,3.0
10757,F,PC_EMP,EU27_2020,2014-Q4,3.0
10758,F,PC_EMP,EU27_2020,2015-Q1,2.5
10759,F,PC_EMP,EU27_2020,2015-Q2,2.0
10760,F,PC_EMP,EU27_2020,2015-Q3,2.8
10761,F,PC_EMP,EU27_2020,2015-Q4,3.0
10762,F,PC_EMP,EU27_2020,2016-Q1,2.6
10763,F,PC_EMP,EU27_2020,2016-Q2,2.1
10764,F,PC_EMP,EU27_2020,2016-Q3,2.9
10765,F,PC_EMP,EU27_2020,2016-Q4,2.9
10766,F,PC_EMP,EU27_2020,2017-Q1,2.5
10767,F,PC_EMP,EU27_2020,2017-Q2,1.9
10768,F,PC_EMP,EU27_2020,2017-Q3,2.9
10769,F,PC_EMP,EU27_2020,2017-Q4,2.9
10770,F,PC_EMP,EU27_2020,2018-Q1,2.3
10771,F,PC_EMP,EU27_2020,2018-Q2,1.9
10772,F,PC_EMP,EU27_2020,2018-Q3,2.9
10773,F,PC_EMP,EU27_2020,2018-Q4,2.8
10774,F,PC_EMP,EU27_2020,2019-Q1,2.4
10775,F,PC_EMP,EU27_2020,2019-Q2,1.9
10776,F,PC_EMP,EU27_2020,2019-Q3,2.9
10777,F,PC_EMP,EU27_2020,2019-Q4,2.7
10778,F,PC_EMP,EU27_2020,2020-Q1,2.7
10779,F,PC_EMP,EU27_2020,2020-Q2,3.3
10780,F,PC_EMP,EU27_2020,2020-Q3,2.5
10781,F,PC_EMP,EU27_2020,2020-Q4,2.6
10782,F,PC_EMP,EU27_2020,2021-Q1,2.8
10783,F,PC_EMP,EU27_2020,2021-Q2,1.9
10784,F,THS,EU27_2020,2009-Q1,2632.4
10785,F,THS,EU27_2020,2009-Q2,2015.3
10786,F,THS,EU27_2020,2009-Q3,2703.3
10787,F,THS,EU27_2020,2009-Q4,2803.3
10788,F,THS,EU27_2020,2010-Q1,2451.7
10789,F,THS,EU27_2020,2010-Q2,1908.6
10790,F,THS,EU27_2020,2010-Q3,2610.8
10791,F,THS,EU27_2020,2010-Q4,2780.8
10792,F,THS,EU27_2020,2011-Q1,2409.3
10793,F,THS,EU27_2020,2011-Q2,1997.5
10794,F,THS,EU27_2020,2011-Q3,2767.9
10795,F,THS,EU27_2020,2011-Q4,2648.7
10796,F,THS,EU27_2020,2012-Q1,2437.4
10797,F,THS,EU27_2020,2012-Q2,1944.2
10798,F,THS,EU27_2020,2012-Q3,2755.4
10799,F,THS,EU27_2020,2012-Q4,2790.8
10800,F,THS,EU27_2020,2013-Q1,2500.9
10801,F,THS,EU27_2020,2013-Q2,1916.9
10802,F,THS,EU27_2020,2013-Q3,2679.4
10803,F,THS,EU27_2020,2013-Q4,2655.9
10804,F,THS,EU27_2020,2014-Q1,2303.2
10805,F,THS,EU27_2020,2014-Q2,1784.7
10806,F,THS,EU27_2020,2014-Q3,2633.0
10807,F,THS,EU27_2020,2014-Q4,2596.0
10808,F,THS,EU27_2020,2015-Q1,2157.3
10809,F,THS,EU27_2020,2015-Q2,1711.5
10810,F,THS,EU27_2020,2015-Q3,2489.7
10811,F,THS,EU27_2020,2015-Q4,2595.9
10812,F,THS,EU27_2020,2016-Q1,2266.3
10813,F,THS,EU27_2020,2016-Q2,1819.3
10814,F,THS,EU27_2020,2016-Q3,2588.3
10815,F,THS,EU27_2020,2016-Q4,2555.2
10816,F,THS,EU27_2020,2017-Q1,2185.9
10817,F,THS,EU27_2020,2017-Q2,1753.1
10818,F,THS,EU27_2020,2017-Q3,2633.3
10819,F,THS,EU27_2020,2017-Q4,2579.0
10820,F,THS,EU27_2020,2018-Q1,2087.9
10821,F,THS,EU27_2020,2018-Q2,1745.7
10822,F,THS,EU27_2020,2018-Q3,2648.5
10823,F,THS,EU27_2020,2018-Q4,2534.6
10824,F,THS,EU27_2020,2019-Q1,2191.3
10825,F,THS,EU27_2020,2019-Q2,1708.2
